LoanID,Seller,Servicer,Deal ID,Pool ID,Orig Bal,Sch Bal,Product,IO Flag,IO Term,Property Type,Loan Purpose,Zipcode,LoanID,State,First Pay,Maturity Date,First Pay Adj,First Rate Adj,Next Pay Adj,Next Rate Adj,Fixed Period,First Per Cap,Periodic Cap,Life Cap,Margin,LoanID,Maxrate,Pay Adjust Freq,Rate Adjust Freq,Appr Value,Pledge Bal,Sales Price,Doctype,Index,Ownocc,MI Comp,Cutoffdate,Orig Date,LoanID,Orig LTV,Eff LTV,Orig CLTV,MI Pct,Orig PNI,LPMI,Net Rate,Orig Rate,Current Rate,Serv Fee,LoanID,Master Serv Fee,FICO,Amort Term,Orig Term,Balloon,Units,Times 30,Times 60,Times 90,Prepay Term,Servicing Step Up Fee
104088049,PHH,PHH,JPMMT2007-A5,POOL3,1375000,1375000,ARM - 7 Year,Yes,120,Planned unit developments,Cash-out Refinance,89135,104088049,Nevada,2/1/2007,1/1/2037,2/1/2014,1/1/2014,2/1/2014,1/1/2014,84,5,2,5,2.250,104088049,11.655,12,12,2050000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,12/18/2006,104088049,67.07,67.07,67.07,0,7625.52,0,6.2715,6.6550,6.6550,0.3750,104088049,0.0085,651,240,360,Non-Balloon,1,0,0,0,0,0.000
103081208,Chase Mortgage,Chase,JPMMT2007-A5,POOL3,628000,627667.98,ARM - 7 Year,Yes,120,Single Family Residence,Cash-out Refinance,06820,103081208,Connecticut,5/1/2007,4/1/2037,5/1/2014,4/1/2014,5/1/2014,4/1/2014,84,5,2,5,2.250,103081208,11.125,12,12,1150000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,2/28/2007,103081208,54.61,0.00,76.35,0,3205.42,0,5.8665,6.1250,6.1250,0.2500,103081208,0.0085,619,240,360,Non-Balloon,1,0,0,0,0,0.000
103005594,PHH,PHH,JPMMT2007-A5,POOL3,476000,474700,ARM - 7 Year,Yes,120,Planned unit developments,Purchase,70458,103005594,Louisiana,9/1/2006,8/1/2036,9/1/2013,8/1/2013,9/1/2013,8/1/2013,84,5,2,5,2.250,103005594,11.580,12,12,595000,0,595000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,7/28/2006,103005594,80.00,80.00,80.00,0,2610.07,0,6.1965,6.5800,6.5800,0.3750,103005594,0.0085,629,240,360,Non-Balloon,1,0,0,0,0,0.000
102983313,PHH,PHH,JPMMT2007-A5,POOL3,525658,525658,ARM - 7 Year,Yes,84,Planned unit developments,Cash-out Refinance,20187,102983313,Virginia,8/1/2006,7/1/2036,8/1/2013,7/1/2013,8/1/2013,7/1/2013,84,5,2,5,2.750,102983313,11.375,12,12,800000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/7/2006,102983313,65.71,65.71,65.71,0,2792.56,0,5.9915,6.3750,6.3750,0.3750,102983313,0.0085,696,276,360,Non-Balloon,1,0,0,0,0,0.000
102764179,Ohio Savings Bank,Chase,JPMMT2007-A5,POOL3,610000,605334.72,ARM - 7 Year,No,0,Single Family Residence,Rate/Term Refinance,20878,102764179,Maryland,3/1/2007,2/1/2037,3/1/2014,2/1/2014,3/1/2014,2/1/2014,84,6,2,6,2.750,102764179,11.750,12,12,870000,0,0,Full Asset/Stated Income,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,12/21/2006,102764179,70.11,0.00,71.00,0,3559.8,0,5.4915,5.7500,5.7500,0.2500,102764179,0.0085,625,360,360,Non-Balloon,1,0,0,0,0,0.000
102956081,PHH,PHH,JPMMT2007-A5,POOL4,998520.76,998420.76,ARM - 10 Year,Yes,120,Single Family Residence,Construction/Permanent,28037,102956081,North Carolina,7/1/2007,6/1/2037,7/1/2017,6/1/2017,7/1/2017,6/1/2017,120,5,1,5,2.000,102956081,11.470,6,6,1400000,0,0,Full Documentation,Libor - 6 Month,Primary Residence,No Insurance,9/1/2007,11/28/2005,102956081,71.32,71.32,79.04,0,5383.69,0,6.2115,6.4700,6.4700,0.2500,102956081,0.0085,669,240,360,Non-Balloon,1,0,0,0,0,0.000
102985834,PHH,PHH,JPMMT2007-A5,POOL3,547000,540037.92,ARM - 7 Year,No,0,Single Family Residence,Cash-out Refinance,94947,102985834,California,9/1/2006,8/1/2036,9/1/2013,8/1/2013,9/1/2013,8/1/2013,84,5,2,5,2.750,102985834,11.250,12,12,735000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,7/5/2006,102985834,74.42,74.42,74.42,0,3367.97,0,5.8665,6.2500,6.2500,0.3750,102985834,0.0085,681,360,360,Non-Balloon,1,0,0,0,0,0.000
103077379,PHH,PHH,JPMMT2007-A5,POOL3,1548401.93,1544675.16,ARM - 7 Year,Yes,120,Single Family Residence,Rate/Term Refinance,11978,103077379,New York,1/1/2007,12/1/2036,1/1/2014,12/1/2013,1/1/2014,12/1/2013,84,5,2,5,2.250,103077379,11.335,12,12,5700000,0,0,Full Documentation,Libor - 1 Year,Second Home,No Insurance,9/1/2007,11/28/2006,103077379,27.16,27.16,27.16,0,8174.27,0,5.9515,6.3350,6.3350,0.3750,103077379,0.0085,624,240,360,Non-Balloon,1,0,0,0,0,0.000
102710174,Chase Mortgage,Chase,JPMMT2007-A5,POOL2,784000,784000,ARM - 5 Year,Yes,120,Single Family Residence,Rate/Term Refinance,95123,102710174,California,2/1/2007,1/1/2037,2/1/2012,1/1/2012,2/1/2012,1/1/2012,60,5,2,5,2.250,102710174,11.250,12,12,985000,0,0,Stated Income/Stated Asset,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,11/30/2006,102710174,79.59,79.59,79.59,0,4083.33,0,5.9915,6.2500,6.2500,0.2500,102710174,0.0085,0,240,360,Non-Balloon,1,0,0,0,0,0.000
103641192,Chase Mortgage,Chase,JPMMT2007-A5,POOL2,492950,492940.59,ARM - 5 Year,Yes,120,Single Family Residence,Purchase,92336,103641192,California,4/1/2007,3/1/2037,4/1/2012,3/1/2012,4/1/2012,3/1/2012,60,5,2,5,2.250,103641192,10.875,12,12,617000,0,616202,Simply Signature,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,2/6/2007,103641192,80.00,0.00,99.99,0,2413.4,0,5.6165,5.8750,5.8750,0.2500,103641192,0.0085,744,240,360,Non-Balloon,1,0,0,0,0,0.000
102758320,Chase Mortgage,Chase,JPMMT2007-A5,POOL2,494000,490505.47,ARM - 5 Year,No,0,Single Family Residence,Cash-out Refinance,94062,102758320,California,3/1/2007,2/1/2037,3/1/2012,2/1/2012,3/1/2012,2/1/2012,60,5,2,5,2.250,102758320,11.000,12,12,875000,0,0,Stated Income / Verified Assets,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,1/26/2007,102758320,56.46,0.00,56.46,0,2961.78,0,5.7415,6.0000,6.0000,0.2500,102758320,0.0085,648,360,360,Non-Balloon,1,0,0,0,0,0.000
103723142,PHH,PHH,JPMMT2007-A5,POOL4,1000000,997000,ARM - 10 Year,Yes,120,Planned unit developments,Construction/Permanent,76226,103723142,Texas,8/1/2007,7/1/2037,8/1/2017,7/1/2017,8/1/2017,7/1/2017,120,5,2,5,2.250,103723142,11.310,12,12,1255000,125000,1250000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,3/3/2006,103723142,80.00,70.00,80.00,0,5258.33,0,5.9265,6.3100,6.3100,0.3750,103723142,0.0085,804,240,360,Non-Balloon,1,0,0,0,0,0.000
103081304,Chase Mortgage,Chase,JPMMT2007-A5,POOL3,1995000,1995000,ARM - 7 Year,Yes,120,Single Family Residence,Purchase,11932,103081304,New York,4/1/2007,3/1/2037,4/1/2014,3/1/2014,4/1/2014,3/1/2014,84,5,2,5,2.500,103081304,11.375,12,12,2850000,0,2850000,Full Documentation,Libor - 1 Year,Second Home,No Insurance,9/1/2007,2/9/2007,103081304,70.00,0.00,90.00,0,10598.44,0,6.1165,6.3750,6.3750,0.2500,103081304,0.0085,779,240,360,Non-Balloon,1,1,0,0,0,0.000
100628189,Chase Mortgage,Chase,JPMMT2007-A5,POOL3,699199,699148.42,ARM - 7 Year,Yes,84,Single Family Residence,Rate/Term Refinance,91354,100628189,California,3/1/2006,2/1/2036,3/1/2013,2/1/2013,3/1/2013,2/1/2013,84,5,2,5,2.250,100628189,10.750,12,12,1450000,0,0,Simply Signature,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,1/24/2006,100628189,48.22,48.22,68.92,0,3350.33,0,5.4915,5.7500,5.7500,0.2500,100628189,0.0085,751,276,360,Non-Balloon,1,0,0,0,0,0.000
100641779,Chase Mortgage,Chase,JPMMT2007-A5,POOL3,500000,500000,ARM - 7 Year,Yes,84,Single Family Residence,Purchase,19465,100641779,Pennsylvania,3/1/2006,2/1/2036,3/1/2013,2/1/2013,3/1/2013,2/1/2013,84,5,2,5,2.250,100641779,11.000,12,12,830000,0,821931,Simply Signature,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,1/23/2006,100641779,60.83,60.83,60.83,0,2500,0,5.7415,6.0000,6.0000,0.2500,100641779,0.0085,805,276,360,Non-Balloon,1,0,0,0,0,0.000
100641754,Chase Mortgage,Chase,JPMMT2007-A5,POOL3,550000,537908.35,ARM - 7 Year,No,0,Single Family Residence,Cash-out Refinance,21754,100641754,Maryland,1/1/2006,12/1/2035,1/1/2013,12/1/2012,1/1/2013,12/1/2012,84,5,2,5,2.250,100641754,11.000,12,12,935000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,11/29/2005,100641754,58.82,58.82,80.00,0,3297.53,0,5.7415,6.0000,6.0000,0.2500,100641754,0.0085,797,360,360,Non-Balloon,1,0,0,0,0,0.000
101631460,Chase Mortgage,Chase,JPMMT2007-A5,POOL2,520800,520800,ARM - 5 Year,Yes,120,Single Family Residence,Purchase,92841,101631460,California,6/1/2006,5/1/2036,6/1/2011,5/1/2011,6/1/2011,5/1/2011,60,5,2,5,2.250,101631460,11.500,12,12,651000,0,651000,Simply Signature,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,4/24/2006,101631460,80.00,80.00,100.00,0,2821,0,6.2415,6.5000,6.5000,0.2500,101631460,0.0085,727,240,360,Non-Balloon,1,0,0,0,0,0.000
101634342,Chase Mortgage,Chase,JPMMT2007-A5,POOL2,541588,540386.65,ARM - 5 Year,Yes,120,Condo,Purchase,90015,101634342,California,6/1/2006,5/1/2036,6/1/2011,5/1/2011,6/1/2011,5/1/2011,60,5,2,5,2.250,101634342,11.375,12,12,677000,0,676985,Simply Signature,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,4/7/2006,101634342,80.00,80.00,90.00,0,2877.19,0,6.1165,6.3750,6.3750,0.2500,101634342,0.0085,705,240,360,Non-Balloon,1,0,0,0,0,0.000
101634467,Chase Mortgage,Chase,JPMMT2007-A5,POOL2,627000,627000,ARM - 5 Year,Yes,120,Planned unit developments,Purchase,91381,101634467,California,6/1/2006,5/1/2036,6/1/2011,5/1/2011,6/1/2011,5/1/2011,60,5,2,5,2.250,101634467,11.250,12,12,836000,0,836000,Simply Signature,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,3/29/2006,101634467,75.00,75.00,94.98,0,3265.63,0,5.9915,6.2500,6.2500,0.2500,101634467,0.0085,708,240,360,Non-Balloon,1,0,0,0,0,0.000
101632807,Chase Mortgage,Chase,JPMMT2007-A5,POOL2,1300000,1279422.88,ARM - 5 Year,No,0,Single Family Residence,Purchase,48168,101632807,Michigan,7/1/2006,6/1/2036,7/1/2011,6/1/2011,7/1/2011,6/1/2011,60,5,2,5,2.500,101632807,10.875,12,12,1625000,0,1659690,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,5/4/2006,101632807,80.00,80.00,84.62,0,7689.99,0,5.6165,5.8750,5.8750,0.2500,101632807,0.0085,683,360,360,Non-Balloon,1,0,0,0,0,0.000
101632405,Chase Mortgage,Chase,JPMMT2007-A5,POOL2,825000,819531.4,ARM - 5 Year,Yes,60,Single Family Residence,Rate/Term Refinance,92886,101632405,California,2/1/2006,1/1/2036,2/1/2011,1/1/2011,2/1/2011,1/1/2011,60,5,2,5,2.250,101632405,10.625,12,12,1150000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,12/16/2005,101632405,71.74,71.74,90.00,0,3867.19,0,5.3665,5.6250,5.6250,0.2500,101632405,0.0085,717,300,360,Non-Balloon,1,0,0,0,0,0.000
101633075,Chase Mortgage,Chase,JPMMT2007-A5,POOL2,880000,866105.6,ARM - 5 Year,No,0,Single Family Residence,Purchase,10708,101633075,New York,6/1/2006,5/1/2036,6/1/2011,5/1/2011,6/1/2011,5/1/2011,60,5,2,5,2.250,101633075,11.250,12,12,1100000,0,1100000,Simply Signature,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,4/3/2006,101633075,80.00,80.00,80.00,0,5418.31,0,5.9915,6.2500,6.2500,0.2500,101633075,0.0085,711,360,360,Non-Balloon,1,0,0,0,0,0.000
101633211,Chase Mortgage,Chase,JPMMT2007-A5,POOL2,528000,520218.92,ARM - 5 Year,No,0,Planned unit developments,Purchase,75287,101633211,Texas,8/1/2006,7/1/2036,8/1/2011,7/1/2011,8/1/2011,7/1/2011,60,5,2,5,2.250,101633211,10.875,12,12,672000,0,660000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/1/2006,101633211,80.00,80.00,100.00,0,3123.32,0,5.6165,5.8750,5.8750,0.2500,101633211,0.0085,736,360,360,Non-Balloon,1,1,0,0,0,0.000
101629776,Chase Mortgage,Chase,JPMMT2007-A5,POOL2,690000,679358.67,ARM - 5 Year,No,0,Condo,Purchase,33133,101629776,Florida,7/1/2006,6/1/2036,7/1/2011,6/1/2011,7/1/2011,6/1/2011,60,5,2,5,2.250,101629776,11.125,12,12,920000,0,920000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,5/15/2006,101629776,75.00,75.00,90.00,0,4192.52,0,5.8665,6.1250,6.1250,0.2500,101629776,0.0085,742,360,360,Non-Balloon,1,1,0,0,0,0.000
101631002,Chase Mortgage,Chase,JPMMT2007-A5,POOL2,591500,582575.64,ARM - 5 Year,No,0,Single Family Residence,Purchase,29455,101631002,South Carolina,7/1/2006,6/1/2036,7/1/2011,6/1/2011,7/1/2011,6/1/2011,60,5,2,5,2.250,101631002,11.250,12,12,911000,0,910000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,5/15/2006,101631002,65.00,65.00,65.00,0,3641.97,0,5.9915,6.2500,6.2500,0.2500,101631002,0.0085,745,360,360,Non-Balloon,1,1,0,0,0,0.000
100645940,Chase Mortgage,Chase,JPMMT2007-A5,POOL4,478900,478900,ARM - 10 Year,Yes,120,Planned unit developments,Purchase,92203,100645940,California,2/1/2006,1/1/2036,2/1/2016,1/1/2016,2/1/2016,1/1/2016,120,5,2,5,2.250,100645940,11.375,12,12,625000,0,598643,Simply Signature,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,12/8/2005,100645940,80.00,0.00,99.99,0,2544.16,0,6.1165,6.3750,6.3750,0.2500,100645940,0.0085,732,240,360,Non-Balloon,1,0,0,0,0,0.000
103641188,Chase Mortgage,Chase,JPMMT2007-A5,POOL2,417050,417050,ARM - 5 Year,Yes,120,Single Family Residence,Cash-out Refinance,98685,103641188,Washington,11/1/2006,10/1/2036,11/1/2011,10/1/2011,11/1/2011,10/1/2011,60,5,2,5,2.250,103641188,11.375,12,12,540000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,9/8/2006,103641188,77.23,77.23,77.23,0,2215.58,0,6.1165,6.3750,6.3750,0.2500,103641188,0.0085,765,240,360,Non-Balloon,1,1,0,0,0,0.000
101398031,Chase Mortgage,Chase,JPMMT2007-A5,POOL2,461500,461472.49,ARM - 5 Year,Yes,120,Single Family Residence,Rate/Term Refinance,84075,101398031,Utah,11/1/2006,10/1/2036,11/1/2011,10/1/2011,11/1/2011,10/1/2011,60,5,1,5,2.250,101398031,11.250,6,6,580000,0,0,Full Documentation,Libor - 6 Month,Primary Residence,No Insurance,9/1/2007,9/25/2006,101398031,79.57,79.57,93.02,0,2403.65,0,5.9915,6.2500,6.2500,0.2500,101398031,0.0085,744,240,360,Non-Balloon,1,1,0,0,0,0.000
102212759,Chase Mortgage,Chase,JPMMT2007-A5,POOL2,468000,467450,ARM - 5 Year,Yes,120,Planned unit developments,Purchase,91354,102212759,California,1/1/2007,12/1/2036,1/1/2012,12/1/2011,1/1/2012,12/1/2011,60,5,2,5,2.250,102212759,10.875,12,12,625000,0,585000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,11/16/2006,102212759,80.00,0.00,80.00,0,2291.25,0,5.6165,5.8750,5.8750,0.2500,102212759,0.0085,777,240,360,Non-Balloon,1,1,0,0,0,0.000
103640645,Chase Mortgage,Chase,JPMMT2007-A5,POOL4,1065000,1065000,ARM - 10 Year,Yes,120,Planned unit developments,Purchase,19096,103640645,Pennsylvania,2/1/2007,1/1/2037,2/1/2017,1/1/2017,2/1/2017,1/1/2017,120,5,2,5,2.250,103640645,10.875,12,12,2035000,0,2035000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,12/21/2006,103640645,52.33,0.00,52.33,0,5214.06,0,5.6165,5.8750,5.8750,0.2500,103640645,0.0085,752,240,360,Non-Balloon,1,0,0,0,0,0.000
103624397,PHH,PHH,JPMMT2007-A5,POOL4,656000,655793.62,ARM - 10 Year,Yes,120,Single Family Residence,Purchase,77098,103624397,Texas,8/1/2006,7/1/2036,8/1/2016,7/1/2016,8/1/2016,7/1/2016,120,5,2,5,2.250,103624397,11.310,12,12,820000,0,880000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/30/2006,103624397,80.00,80.00,80.00,0,3449.47,0,5.9265,6.3100,6.3100,0.3750,103624397,0.0085,748,240,360,Non-Balloon,1,0,0,0,0,0.000
103723113,PHH,PHH,JPMMT2007-A5,POOL3,654300,646165.78,ARM - 7 Year,No,0,Single Family Residence,Cash-out Refinance,92705,103723113,California,9/1/2006,8/1/2036,9/1/2013,8/1/2013,9/1/2013,8/1/2013,84,5,2,5,2.750,103723113,11.375,12,12,2000000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,7/18/2006,103723113,32.72,32.72,32.72,0,4081.98,0,5.9915,6.3750,6.3750,0.3750,103723113,0.0085,700,360,360,Non-Balloon,1,0,0,0,0,0.000
103723119,PHH,PHH,JPMMT2007-A5,POOL4,830000,830000,ARM - 10 Year,Yes,120,Single Family Residence,Cash-out Refinance,11753,103723119,New York,4/1/2007,3/1/2037,4/1/2017,3/1/2017,4/1/2017,3/1/2017,120,5,2,5,2.250,103723119,11.050,12,12,1200000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,2/14/2007,103723119,69.17,69.17,90.00,0,4184.58,0,5.6665,6.0500,6.0500,0.3750,103723119,0.0085,799,240,360,Non-Balloon,1,0,0,0,0,0.000
103723121,PHH,PHH,JPMMT2007-A5,POOL3,800000,800000,ARM - 7 Year,Yes,120,Single Family Residence,Cash-out Refinance,60026,103723121,Illinois,3/1/2007,2/1/2037,3/1/2014,2/1/2014,3/1/2014,2/1/2014,84,5,2,5,2.250,103723121,11.000,12,12,1120000,0,0,Alternative,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,1/3/2007,103723121,71.43,71.43,71.43,0,4000,0,5.6165,6.0000,6.0000,0.3750,103723121,0.0085,741,240,360,Non-Balloon,1,0,0,0,0,0.000
103005593,PHH,PHH,JPMMT2007-A5,POOL3,500000,493444.05,ARM - 7 Year,No,0,Condo,Cash-out Refinance,07030,103005593,New Jersey,8/1/2006,7/1/2036,8/1/2013,7/1/2013,8/1/2013,7/1/2013,84,5,2,5,2.250,103005593,11.500,12,12,625000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/12/2006,103005593,80.00,80.00,80.00,0,3160.35,0,6.1165,6.5000,6.5000,0.3750,103005593,0.0085,680,360,360,Non-Balloon,1,0,0,0,0,0.000
102956291,PHH,PHH,JPMMT2007-A5,POOL3,1000000,1000000,ARM - 7 Year,Yes,120,Cooperative Units,Cash-out Refinance,10013,102956291,New York,12/1/2006,11/1/2036,12/1/2013,11/1/2013,12/1/2013,11/1/2013,84,5,2,5,2.250,102956291,11.580,12,12,2500000,0,0,Full Asset/No Income,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,10/27/2006,102956291,40.00,40.00,40.00,0,5483.33,0,6.3215,6.5800,6.5800,0.2500,102956291,0.0085,793,240,360,Non-Balloon,1,0,0,0,0,0.000
103036155,PHH,PHH,JPMMT2007-A5,POOL4,450000,450000,ARM - 10 Year,Yes,120,Cooperative Units,Cash-out Refinance,10003,103036155,New York,1/1/2007,12/1/2036,1/1/2017,12/1/2016,1/1/2017,12/1/2016,120,5,2,5,2.250,103036155,11.330,12,12,1800000,0,0,Full Asset/No Income,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,11/30/2006,103036155,25.00,25.00,25.00,0,2373.75,0,5.9465,6.3300,6.3300,0.3750,103036155,0.0085,776,240,360,Non-Balloon,1,0,0,0,0,0.000
102956286,PHH,PHH,JPMMT2007-A5,POOL3,450000,449735.31,ARM - 7 Year,Yes,120,Single Family Residence,Cash-out Refinance,91977,102956286,California,12/1/2006,11/1/2036,12/1/2013,11/1/2013,12/1/2013,11/1/2013,84,5,2,5,2.250,102956286,11.125,12,12,900000,0,0,Full Documentation,Libor - 1 Year,Investment,No Insurance,9/1/2007,10/30/2006,102956286,50.00,50.00,50.00,0,2296.88,0,5.7415,6.1250,6.1250,0.3750,102956286,0.0085,737,240,360,Non-Balloon,1,0,0,0,0,0.000
103143678,PHH,PHH,JPMMT2007-A5,POOL4,999224.64,634024.64,ARM - 10 Year,Yes,120,Single Family Residence,Construction/Permanent,77545,103143678,Texas,6/1/2006,5/1/2036,6/1/2016,5/1/2016,6/1/2016,5/1/2016,120,5,1,5,2.000,103143678,11.540,6,6,1890000,0,0,Alternative,Libor - 6 Month,Primary Residence,No Insurance,9/1/2007,3/23/2004,103143678,52.87,52.87,52.87,0,5445.77,0,6.1565,6.5400,6.5400,0.3750,103143678,0.0085,681,240,360,Non-Balloon,1,0,0,0,0,0.000
102605739,Ohio Savings Bank,Chase,JPMMT2007-A5,POOL1,442500,442500,ARM - 3 Year,Yes,120,Single Family Residence,Cash-out Refinance,98110,102605739,Washington,2/1/2007,1/1/2037,2/1/2010,1/1/2010,2/1/2010,1/1/2010,36,2,2,6,2.750,102605739,13.125,12,12,590000,0,0,Full Asset/Stated Income,Libor - 1 Year,Investment,No Insurance,9/1/2007,12/13/2006,102605739,75.00,0.00,75.00,0,2627.34,0,6.7415,7.1250,7.1250,0.3750,102605739,0.0085,669,240,360,Non-Balloon,1,0,0,0,0,0.000
102605751,Ohio Savings Bank,Chase,JPMMT2007-A5,POOL1,490000,489999.9,ARM - 3 Year,Yes,120,Condo,Rate/Term Refinance,75219,102605751,Texas,2/1/2007,1/1/2037,2/1/2010,1/1/2010,2/1/2010,1/1/2010,36,2,2,6,2.750,102605751,13.625,12,12,700000,0,0,Full Asset/Stated Income,Libor - 1 Year,Investment,No Insurance,9/1/2007,12/26/2006,102605751,70.00,0.00,70.00,0,3113.54,0,7.2415,7.6250,7.6250,0.3750,102605751,0.0085,673,240,360,Non-Balloon,1,0,0,0,0,0.000
102764110,Ohio Savings Bank,Chase,JPMMT2007-A5,POOL2,477750,477744.67,ARM - 5 Year,Yes,120,Single Family Residence,Cash-out Refinance,94534,102764110,California,2/1/2007,1/1/2037,2/1/2012,1/1/2012,2/1/2012,1/1/2012,60,6,2,6,2.750,102764110,12.125,12,12,637000,0,0,Full Asset/Stated Income,Libor - 1 Year,Investment,No Insurance,9/1/2007,12/28/2006,102764110,75.00,0.00,75.00,0,2438.52,0,5.8665,6.1250,6.1250,0.2500,102764110,0.0085,665,240,360,Non-Balloon,1,0,0,0,0,0.000
102764213,Ohio Savings Bank,Chase,JPMMT2007-A5,POOL3,539500,539500,ARM - 7 Year,Yes,120,Single Family Residence,Cash-out Refinance,95129,102764213,California,3/1/2007,2/1/2037,3/1/2014,2/1/2014,3/1/2014,2/1/2014,84,6,2,6,2.750,102764213,12.125,12,12,830000,0,0,No Ratio,Libor - 1 Year,Investment,No Insurance,9/1/2007,1/17/2007,102764213,65.00,0.00,65.00,0,2753.7,0,5.8665,6.1250,6.1250,0.2500,102764213,0.0085,734,240,360,Non-Balloon,1,0,0,0,0,0.000
102794108,Weichert,Chase,JPMMT2007-A5,POOL4,680000,676077.97,ARM - 10 Year,No,0,Single Family Residence,Purchase,07020,102794108,New Jersey,4/1/2007,3/1/2037,4/1/2017,3/1/2017,4/1/2017,3/1/2017,120,6,2,6,2.750,102794108,12.250,12,12,865000,0,850000,Full Documentation,1 Year CMT,Primary Residence,No Insurance,9/1/2007,2/13/2007,102794108,80.00,0.00,95.00,0,4186.88,0,5.9915,6.2500,6.2500,0.2500,102794108,0.0085,779,360,360,Non-Balloon,1,0,0,0,0,0.000
102972321,Ohio Savings Bank,Chase,JPMMT2007-A5,POOL1,530000,529499.46,ARM - 3 Year,Yes,120,Condo,Cash-out Refinance,01950,102972321,Massachusetts,4/1/2007,3/1/2037,4/1/2010,3/1/2010,4/1/2010,3/1/2010,36,6,2,6,2.500,102972321,12.500,12,12,770000,0,0,Full Asset/Stated Income,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,2/22/2007,102972321,68.83,0.00,68.83,0,2870.83,0,6.1165,6.5000,6.5000,0.3750,102972321,0.0085,696,240,360,Non-Balloon,1,0,0,0,0,0.000
102972322,Ohio Savings Bank,Chase,JPMMT2007-A5,POOL1,618000,618000,ARM - 3 Year,Yes,120,Single Family Residence,Cash-out Refinance,98112,102972322,Washington,4/1/2007,3/1/2037,4/1/2010,3/1/2010,4/1/2010,3/1/2010,36,6,2,6,2.500,102972322,12.125,12,12,825000,0,0,Full Asset/Stated Income,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,2/15/2007,102972322,74.91,0.00,74.91,0,3154.38,0,5.7415,6.1250,6.1250,0.3750,102972322,0.0085,766,240,360,Non-Balloon,1,0,0,0,0,0.000
102972324,Ohio Savings Bank,Chase,JPMMT2007-A5,POOL1,477850,477850,ARM - 3 Year,Yes,120,Single Family Residence,Cash-out Refinance,90041,102972324,California,4/1/2007,3/1/2037,4/1/2010,3/1/2010,4/1/2010,3/1/2010,36,6,2,6,2.500,102972324,12.000,12,12,685000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,2/5/2007,102972324,69.76,0.00,69.76,0,2389.25,0,5.6165,6.0000,6.0000,0.3750,102972324,0.0085,668,240,360,Non-Balloon,1,0,0,0,0,0.000
102972325,Ohio Savings Bank,Chase,JPMMT2007-A5,POOL1,550000,550000,ARM - 3 Year,Yes,120,Single Family Residence,Cash-out Refinance,29451,102972325,South Carolina,4/1/2007,3/1/2037,4/1/2010,3/1/2010,4/1/2010,3/1/2010,36,6,2,6,2.500,102972325,12.500,12,12,2150000,0,0,Full Asset/Stated Income,Libor - 1 Year,Investment,No Insurance,9/1/2007,2/27/2007,102972325,25.58,0.00,26.00,0,2979.17,0,6.1165,6.5000,6.5000,0.3750,102972325,0.0085,742,240,360,Non-Balloon,1,0,0,0,0,0.000
